lv0,lv1,lv2,aux
충청남도,공주시,이인면,이인리 오룡리 신흥리 이곡리 만수리 초봉리 목동리 발양리 운암리 용성리 반송리 달산리 신영리 복룡리 주봉리 구암리 산의리
충청남도,공주시,정안면,북계리 대산리 상룡리 사현리 운궁리 석송리 전평리 보물리 화봉리 고성리 평정리 인풍리 쌍달리 태성리 월산리 광정리 장원리 산성리 문천리 내촌리 내문리 어물리
충청남도,공주시,주미동,주미동
충청남도,공주시,중동,중동
충청남도,공주시,중학동,중학동
충청남도,공주시,탄천면,분강리 남산리 가척리 국동리 성리 덕지리 정치리 대학리 장선리 견동리 화정리 운곡리 송학리 광명리 삼각리 유하리 안영리
충청남도,공주시,태봉동,태봉동
충청남도,금산군,군북면,산안리 천을리 동편리 호티리 조정리 상곡리 외부리 내부리 보광리 두두리
충청남도,금산군,금산읍,상옥리 음지리 신대리 계진리 양지리 아인리 상리 중도리 하옥리
충청남도,금산군,금성면,파초리 상가리 양전리 화림리 두곡리 대암리 의총리 하류리 마수리 하신리 도곡리
충청남도,금산군,남이면,성곡리 대양리 역평리 구석리 건천리 석동리 하금리 매곡리 상금리 흑암리
충청남도,금산군,남일면,신천리 신정리 초현리 신동리 황풍리 음대리 덕천리 상동리 마장리
충청남도,금산군,복수면,수영리 용진리 지량리 다복리 백암리 신대리 곡남리 목소리 구례리
충청남도,금산군,부리면,평촌리 관천리 방우리 현내리 불이리 양곡리 신촌리 어재리 예미리 창평리 수통리 선원리
충청남도,금산군,제원면,대산리 수당리 동곡리 천내리 명암리 용화리 명곡리 길곡리 저곡리 신안리 제원리 금성리 구억리
충청남도,금산군,진산면,막현리 부암리 교촌리 묵산리 엄정리 오항리 두지리 석막리 만악리 지방리 삼가리 행정리 읍내리
충청남도,금산군,추부면,성당리 마전리 신평리 요광리 추정리 자부리 장대리 서대리 용지리 비례리
충청남도,논산시,가야곡면,야촌리 함적리 강청리 두월리 산노리 병암리 목곡리 종연리 왕암리 육곡리 양촌리 삼전리 조정리 등리
충청남도,논산시,강경읍,중앙리 산양리 동흥리 남교리 태평리 염천리 서창리 채운리 북옥리 홍교리 대흥리 채산리 황산리
충청남도,논산시,강산동,강산동
충청남도,논산시,관촉동,관촉동
충청남도,논산시,광석면,천동리 광리 신당리 율리 오강리 항월리 득윤리 사월리 갈산리 산동리 이사리 중리 왕전리
충청남도,논산시,내동,내동
충청남도,논산시,노성면,효죽리 구암리 노티리 두사리 호암리 화곡리 송당리 장구리 가곡리 죽림리 교촌리 하도리 읍내리 병사리
충청남도,논산시,대교동,대교동
충청남도,논산시,덕지동,덕지동
충청남도,논산시,등화동,등화동
충청남도,논산시,반월동,반월동
충청남도,논산시,벌곡면,한삼천리 조동리 양산리 검천리 만목리 대덕리 수락리 사정리 신양리 덕곡리 조령리 덕목리 도산리 어곡리
충청남도,논산시,부적면,반송리 왕덕리 안천리 충곡리 신풍리 감곡리 마구평리 부인리 덕평리 탑정리 외성리 신교리 아호리 부황리
충청남도,논산시,부창동,부창동
충청남도,논산시,상월면,대우리 숙진리 대촌리 상도리 한천리 주곡리 학당리 지경리 신충리 월오리 산성리 석종리 대명리
충청남도,논산시,성동면,원남리 병촌리 개척리 우곤리 삼산리 원북리 원봉리 월성리 화정리 삼호리 정지리
충청남도,논산시,양촌면,석서리 오산리 거사리 반곡리 명암리 모촌리 중산리 신흥리 임화리 신기리 남산리 양촌리 인천리 채광리 산직리 도평리 반암리
충청남도,논산시,연무읍,마산리 동산리 신화리 양지리 황화정리 죽평리 죽본리 소룡리 금곡리 안심리 봉동리 마전리 고내리
충청남도,논산시,연산면,송정리 어은리 관동리 신양리 청동리 화악리 오산리 덕암리 백석리 송산리 표정리 장전리 한전리 연산리 천호리 임리 신암리 고양리 고정리 사포리
충청남도,논산시,은진면,교촌리 연서리 방축리 와야리 성평리 용산리 토양리 남산리 성덕리 시묘리
충청남도,논산시,지산동,지산동
충청남도,논산시,채운면,심암리 용화리 우기리 화정리 화산리 장화리 야화리 삼거리
충청남도,논산시,취암동,취암동
충청남도,논산시,화지동,화지동
충청남도,당진시,고대면,성산리 진관리 대촌리 용두리 장항리 항곡리 옥현리 슬항리 당진포리
충청남도,당진시,구룡동,구룡동
충청남도,당진시,대덕동,대덕동
충청남도,당진시,대호지면,송전리 두산리 조금리 사성리 마중리 적서리 출포리 장정리 도이리
충청남도,당진시,면천면,대치리 율사리 성하리 원동리 사기소리 삼웅리 죽동리 자개리 문봉리 송학리 성상리
충청남도,당진시,사기소동,사기소동
충청남도,당진시,석문면,장고항리 교로리 삼화리 초락도리 삼봉리 통정리 난지도리
충청남도,당진시,송산면,도문리 금암리 매곡리 송석리 동곡리 가곡리 무수리 명산리 유곡리 상거리 당산리 삼월리 부곡리
충청남도,당진시,송악읍,영천리 전대리 부곡리 가교리 광명리 중흥리 청금리 석포리 방계리 기지시리 금곡리 고대리 본당리 도원리 한진리 월곡리 반촌리 오곡리 가학리 복운리 정곡리 봉교리
충청남도,당진시,수청동,수청동
충청남도,당진시,순성면,백석리 나산리 중방리 갈산리 광천리 아찬리 성북리 본리 옥호리 봉소리 양유리
충청남도,당진시,시곡동,시곡동
충청남도,당진시,신평면,매산리 거산리 부수리 신흥리 초대리 신당리 금천리 남산리 상오리 한정리 신송리 도성리 운정리
충청남도,당진시,용연동,용연동
충청남도,당진시,우강면,원치리 공포리 신촌리 소반리 부장리 성원리 세류리 송산리 내경리 창리 대포리 강문리
충청남도,당진시,우두동,우두동
충청남도,당진시,원당동,원당동
충청남도,당진시,읍내동,읍내동
충청남도,당진시,정미면,수당리 사관리 대운산리 덕삼리 신시리 승산리 우산리 봉성리 덕마리 대조리 천의리 모평리 도산리 매방리 하성리 산성리 봉생리
충청남도,당진시,채운동,채운동
충청남도,당진시,합덕읍,합덕리 도리 운산리 성동리 점원리 신석리 옥금리 신흥리 대전리 도곡리 석우리 대합덕리 소소리 신리
충청남도,당진시,행정동,행정동
충청남도,보령시,궁촌동,궁촌동
충청남도,보령시,남곡동,남곡동
충청남도,보령시,남포면,읍내리 소송리 달산리 창동리 월전리 양항리 양기리 삼현리 신흥리 봉덕리 제석리 옥동리 옥서리
충청남도,보령시,내항동,내항동
충청남도,보령시,대천동,대천동
충청남도,보령시,동대동,동대동
충청남도,보령시,명천동,명천동
충청남도,보령시,미산면,용수리 삼계리 풍산리 도화담리 옥현리 은현리 풍계리 대농리 늑전리 도흥리 내평리 남심리 평라리 봉성리
충청남도,보령시,성주면,성주리 개화리
충청남도,보령시,신흑동,신흑동
충청남도,보령시,오천면,원산도리 영보리 소성리 삽시도리 교성리 갈현리 외연도리 효자도리 오포리 녹도리
충청남도,보령시,요암동,요암동
충청남도,보령시,웅천읍,독산리 구룡리 소황리 노천리 관당리 황교리 대천리 대창리 두룡리 평리 수부리 죽청리 성동리
충청남도,보령시,주교면,송학리 고정리 주교리 관창리 은포리 신대리
충청남도,보령시,주산면,창암리 야룡리 증산리 신구리 삼곡리 유곡리 주야리 화평리 동오리 황율리 금암리
충청남도,보령시,주포면,마강리 관산리 봉당리 보령리 연지리
충청남도,보령시,죽정동,죽정동
충청남도,보령시,천북면,하만리 궁포리 장은리 신덕리 낙동리 신죽리 사호리 학성리
충청남도,보령시,청라면,음현리 옥계리 장산리 신산리 황룡리 나원리 의평리 장현리 향천리 소양리 내현리
충청남도,보령시,청소면,장곡리 재정리 신송리 성연리 죽림리 진죽리 야현리 정전리
충청남도,보령시,화산동,화산동
충청남도,부여군,구룡면,논티리 현암리 태양리 주정리 구봉리 죽절리 용당리 금사리 동방리 죽교리
충청남도,부여군,규암면,호암리 오수리 외리 합정리 함양리 신성리 수목리 석우리 규암리 내리 나복리 반산리 모리 진변리 노화리 합송리 부여두리 신리 금암리
충청남도,부여군,남면,송학리 내곡리 삼용리 마정리 송암리 대선리 회동리 신홍리 금천리
충청남도,부여군,내산면,금지리 주암리 지티리 율암리 천보리 묘원리 저동리 운치리 온해리 마전리
충청남도,부여군,부여읍,중정리 석목리 관북리 구교리 정동리 자왕리 군수리 염창리 능산리 송간리 상금리 쌍북리 신정리 동남리 구아리 현북리 가증리 가탑리 저석리 용정리 왕포리 송곡리
충청남도,부여군,석성면,정각리 봉정리 현내리 비당리 증산리 석성리
충청남도,부여군,세도면,가회리 청송리 청포리 장산리 사산리 귀덕리 화수리 동사리 간대리 반조원리 수고리
충청남도,부여군,양화면,벽용리 송정리 초왕리 오량리 입포리 상촌리 원당리 암수리 내성리 수원리 족교리 시음리
충청남도,부여군,옥산면,학산리 가덕리 홍연리 대덕리 상기리 신안리 수암리 내대리 안서리 봉산리 중양리
충청남도,부여군,외산면,만수리 삼산리 복덕리 전장리 수신리 반교리 문신리 가덕리 지선리 비암리 장항리 화성리 갈산리
충청남도,부여군,은산면,나령리 가중리 각대리 장벌리 합수리 회곡리 오번리 용두리 대양리 신대리 홍산리 내지리 경둔리 거전리 가곡리 은산리 금공리
충청남도,부여군,임천면,비정리 점리 두곡리 탑산리 군사리 발산리 가신리 만사리 칠산리 옥곡리 구교리
