year,region,tags,title,background,content,effect
2022,경기도 성남시,청년 문화,청년예술창작소 운영,지역 청년예술가에 대한 관심 증대 및 다양한 프로젝트와의 교류를 통한 지역 내·외 환류 제고 필요성이 제기됨,"청년예술창작소 운영을 통해 지역 내에서 보다 활발하고 적극적인 청년예술을 펼칠 수 있는 지원 사업 및 기획프로젝트를 추진함
<청년예술프로젝트>를 추진하여 주민참여체험 및 예술창작(시각, 공연) 분야 관련 지역과 지속적으로 연계할 수 있는 지역형 예술프로젝트를 지원함
<1인 청년예술가 집중 조명 2022> 기획프로젝트를 추진해 청년예술가가 생각하는 '청년예술'에 대한 근원적인 메시지를 인터뷰 형식으로 제작하고 온라인 전시를 진행함","청년예술 사업운영을 통해 청년예술창작소가 청년예술가들을 신규 발굴하고 성장시키는 거점으로 도약함
주민참여체험 및 예술창작(시각, 공연) 분야에서 개인·단체 8건을 선정하여 창작활동금 120,000천원을 지원함
지역주민-창작소-청년예술가들의 지속 가능한 협력 관계 형성을 통해 지역 청년예술 활성화에 기여함"
2023,경기도 성남시,복지 교통,성장·변화하는 장애인 인권 - 근로장애인 출근 전용 버스 착한셔틀,"대중교통이용 불편 및 경제적 비용 발생 등 문제로 출근에 어려움을 겪고 있는 근로장애인을 위해 민·관 협업을 통해 ICT(정보통신기술) 활용하여 안전하고 편안한 장애인 출근 지원사업을 추진함
장애인이 불편 없이 일상생활을 할 수 있도록 2020년 9월부터 건축물, 교통, 산책로 등 생활환경 전반 5,488개소를 조사, 개선안을 마련하고 관련 정보를 스마트앱으로 제공함
우리시 장애인직업재활시설에서 근로중인 장애인 313명 중 출․퇴근 불편을 겪고 있는 근로자가 191명임
'착한셔틀'사업 추진을 위한 근거 조례를 제정함(2021년08월)","시범사업 추진을 위한 민ㆍ관 MOU를 체결함
셔틀버스 8대, 8개 노선의 착한셔틀버스 시범사업을 추진함
보건복지부 사회보장서비스 신설 협의를 완료함
장애인직업재활시설 13개소 근로장애인 중 희망자를 대상으로 1회/일(출근 지원), 주5일 운행함","교통 취약계층인 근로장애인의 출근 이동문제 해결 및 고용환경 개선 효과를 보임
셔틀운전기사, 안전도우미 4,680명을 채용함
근로장애인 출근시간 단축 및 고용 안전성 확보함"
2021,경기도 성남시,청년 문화 교육,스스로 내일을 만들어 가는 '청년의 꿈과 희망이 자라는 『판교역&』'청년공간,"판교역 지하도로 유휴공간을 청년을 위한 다양한 공간（청년지원센터，창업카페，일자리센터）으로
설치하여 정보제공，교류 등의 소통공간을 제공하고자 함","청년 취•창업•여가활동 지원을 위한 맞춤형 프로그램 운영과 상담，정보제공 등을 수행하는 센터를 설립함
사업비로 2,173백만원이 투입되었으며 시설규모는 555.69m2임
성남시 청년지원센터, 성남창업센터, 판교 일자리센터를 운영함","청년의 자발적，주체적 참여를 통한 청년 복합공간으로 활용함
청년 네트워크 형성에 기반을 둔 청년교류의 플랫폼 역할을 수행함"
2021,경기도 성남시,청년 복지,-＜K-방역＞만콤 고마운 ＜K-병역>- 성남시 청년! 입영지원금 지급,현역병 및 사회복무요원으로 입영하는 우리시 청년들에게 입영지원금을 지급하여 병역의무 이행 격려 및 성남시민으로서 자부심을 고취하고자 함,"현역병 및 사회복무요원으로 입영（소집）하는 시민을 대상으로 함
지급액 / 형식은 입영자 1 인당 10만원 / 지역화폐（모바일 또는 성남사랑카드）로 함
지급실적은 850명 85,000천원임","우리시 입영 예정자가 보람과 긍지를 갖고 국방의 의무 이행을 기대함
입영지원금을 지역화폐로 지급함에 따라 지역경제 활성화에 기여함"
2021,경기도 성남시,교통,그린수소 사회로 가는 수소충전 인프라 확대,"정부의 수소경제활성화 정책과 한국판 뉴딜(그린뉴딜), 2050 탄소중립 시나리오 등을 통해 에너지 전환의 시대가 도래함
부족한 상용차용(버스, 트럭 등) 수소충전 인프라로 인해 수소모빌리티 분야 확대보급 장애가 발생함","SBS 신년특집 다큐멘터리 “수소가 바꾸는 세상” 제작 지원으로 국민의 공감대 형성을 추진 함
상용차용 수소충전소 구축･운영 특수목적법인 설립 주도적 추진 및 협업함","수소상용차용 충전소 구축 전문기관 '코하이젠' 설립함
300kg/h급 국내 최대 충전용량 충전소 10개소 구축 中, '26년까지 대용량 수소충전소 35개소 구축을 계획함
민･관･공 17개 기관의 역량을 모아 수소경제 인프라 구축을 선도함
(온실가스) 연간 9.6만톤 감축, (공기정화) 연간 14만명분 청정공기를 제공함"
2023,경기도 성남시,청년 교육,미취업 청년 지원사업(ALL-Pass),"2022년 경기도 청년가구 실태조사 결과 '자기계발을 위한 지원' 및 취업준비를 위한 수강지원이 필요한 정책 1순위로 선정됨
취업준비생들의 '스펙 상향 평준화로 미취업 청년의 경제적 부담으로 작용함","미취업 청년에게 1인 100만 원 이내 실비를 지원함(자격증 시험 응시료 및 학원 수강료)
어학시험 11종·한국사능력검정시험·국가공인자격증 880종을 지원하나 2024년부터 어학시험은 20종으로 확대하여 지원함
온라인 (잡아바 어플라이)을 통해 신청을 받음","미취업 청년들에게 취업에 필요한 자격 획득 기회 제공하고자 함
구직활동에 소요되는 경제적 부담을 경감 시키고자 함
총 사업비는 10,050백만원으로 책정됨"
2022,경기도 성남시,교육,"종량제 봉투로 알아보는 온실가스 배출량, 폐기물 배출 편의 도모","성남시의 기존 종량제봉투는 획일적인 디자인, 가독성이 낮은 텍스트 및 채도가 강한 색상으로 분리배출에 대한 인식을 높이는 데 오히려 방해요소로 작용함
1∙2리터의 소용량 종량제봉투는 크기가 작아 정보전달이 어려우며 비닐 인쇄 특성에 따라 디자인 및 색상 표현이 한정적임
그러나 ‘쓰레기 수수료 종량제 시행지침’ 및 ‘종량제봉투 단체표준’ 규정에 따라 색상과 디자인 개선에 한계가 있어 조례개정이 필요한 상황이었음","성남시는 환경부 스마트 그린도시 공모사업에 선정된 후 종량제봉투 디자인 개발에 착수함
시민, 환경미화원, 수집운반업체 등 실질적 사용자 의견을 수렴하여 문제점을 파악하고 디자인 방향성을 확보함
원단색상, 인쇄색상, 소각 시 환경오염문제 등을 전반적으로 검토하고 성남시 공공디자인 심의위원회 자문을 받아 최종 디자인을 개발하고 특허출원 및 등록을 진행함
이를 바탕으로 성남시 종량제봉투 관리에 관한 조례를 일부개정함","색상은 주변 도시경관과 조화롭게 어울릴 수 있는 친환경 컬러인 그린, 회색으로 변경함
시민들에게 정확한 정보를 전달할 수 있도록 구분이 편리하고 친환경적인 공공디자인을 개발함
환경보호를 위해 인쇄잉크를 최소화하고, 용량별 탄소배출량(CO₂)을 수치화∙도식화 표기하여 시민들의 인식 개선방법을 모색함"
2022,경기도 성남시,복지,「일하는 시민을 위한 성남시 조례」 제정을 통한 노동자 권익 보호 및 증진,"성남시 일하는 시민의 노동 권익보호 및 증진을 위한 근거규정을 마련하기 위함
지원에 필요한 사항을 정하기 위해 「일하는 시민을 위한 성남시 조례」를 제정함","성남노동포럼 및 조례제정을 위한 정책 연구 수행, 간담회 등을 진행함
국회 토론회「노동에서의 새로운 일상과 지방정부의 역할」를 ’20. 7월 진행함
법제처 입법컨설팅 및 고문노무사 입법자문관 컨설팅을 진행함","행정수요 반영한 조직개편 실시하여 노동권익팀을 신설함(2021)
일하는 시민의 권익 보호 및 증진사업을 추진함
「일하는 시민을 위한 성남시 조례」를 근거로 노동취약계층 사회안전망 구축사업을 추진함
성남시 노동정책 및 노동권익 사업을 심의·자문을 수행함
좋은 일자리 만들기 사업을 추진하여 지역산업맞춤형 일자리 창출 지원사업을 2022년도부터 시행함
공정거래지침의 보급을 위해 프리랜서 공정가이드라인 보급을 계획함"
2022,경기도 성남시,문화 교육,독립운동가 웹툰(경기 성남시),‘3·1운동 및 임시정부 수립 100주년’을 기념해서 3년에 걸쳐 100인의 독립운동가의 삶과 정신을 웹툰으로 제작해 전 국민에게 보급하고자 함,"총사업비 60억6천5백만 원(도비 1억1천7백만 원, 시비 59억4천8백만 원)을 투입해서 성남시와 유관한 독립운동가를 포함해 100인의 독립운동가를 웹툰으로 제작해서 전 국민(네티즌)을 대상으로 온라인에 연재하기로 했음
5G 시대에 맞춰 독립운동가 김구, 정정화, 남상목 독립운동가 3인의 웹툰 캐릭터를 활용해서 증강현실(AR) 체험 스팟을 구현했음
광복회와 협력해서 ‘2019년 웹툰 33편’ 만화전집을 출간하는 등 독립운동가 웹툰 프로젝트와 연계 OSMU1)를 추진했음","광복회와 성남시의 협약에 따라 2020년 8월에 출판비 4억5천만 원을 투입해서 33권 전집 1,000세트를 제작했고 이 책은 성남시청 하늘 북카페와 관내 도서관 등에 비치할 예정임"
2023,경기도 광주시,청년 교육,청년 거버넌스 사업,"청년 1인 가구 고독사와 사회 단절이 심화되고 있어, 이들 가구에 대한 이해와 정책적 접근이 필요함","관내 정보, 청년정책 등 개인 기사 및 기획 취재(4명)를 제작하고자 하며 청년지원센터 기획연극 '배고파', '숨' 홍보티저 제작 및 경기광주 로컬 맛집 추천 쇼츠 제작 등
관내 정보, 청년정책 등 개인 기사 및 기획 취재(8명) 광주시 프로그램 및 페스티벌, 화담숲 홍보 등 시행함
공통의 관심사로 활동을 통해 지역연계 활동 추진(76명)함","청년거버넌스(자치활동) 대상자를 구성함 (미디어단, 기자단, 동아리)
기자단, 미디어단(청년방송국)의 블로그 콘텐츠를 기획하여 기자단, 미디어단의 활동을 광주시 청년지원센터 블로그 제작을 지원함 (센터 블로그 게재 : 총 126건, 동아리 게시물게재 : 총 238건)"
2023,경기도 광주시,청년 복지,청년챙김 프로젝트,"청년들의 사회적, 경제적 어려움을 해소하고, 지역사회에서의 역할 강화를 위해 청년지원 프로그램을 추진하고자 함","청년들의 복지와 정서적 지원을 위한 프로그램과 청년 소통 및 문화 활성화를 위한 다양한 활동을 전개함 (심리상담, 취업준비, 진단관리 등)","정신건강복지센터와 협력하여 전문가 특강, 심리상담, 미술심리치료, 자기소개서 작성 지원 등 다양한 프로그램을 통해 104명의 청년을 지원하였으며 청년 교류 활동을 지원함"
